song_name,valence,energy,danceability,acousticness,tempo,liveness,mood
Let Me Blow Ya Mind,0.887,0.5589999999999999,0.905,0.249,180.062,0.0646,Party
The Way You Move (feat. Sleepy Brown) - Radio Mix,0.627,0.608,0.8690000000000001,0.1369999999999999,125.992,0.0624,Party
We Be Burnin',0.885,0.792,0.955,0.148,117.026,0.0753,Happy
Be Easy,0.677,0.612,0.7959999999999999,0.27,191.933,0.0676,Party
Throw It Up,0.106,0.5920000000000001,0.698,0.045,145.977,0.331,Chill
Walk That Walk,0.7909999999999999,0.675,0.883,0.147,160.063,0.293,Happy
23,0.319,0.599,0.8590000000000001,0.000362,140.005,0.13,Party
So Sick,0.58,0.574,0.452,0.246,185.582,0.1889999999999999,Chill
Mesmerize,0.376,0.653,0.7609999999999999,0.0618,180.09799999999998,0.326,Party
Kiss Me Thru The Phone,0.807,0.721,0.757,0.0158,149.984,0.144,Happy
Best Friend,0.6609999999999999,0.636,0.5489999999999999,0.395,182.363,0.0974,Motivational
Tipsy - Club Mix,0.579,0.7929999999999999,0.926,0.1369999999999999,185.946,0.148,Energetic
"Pass the Glock (feat. Big Pun, Prospect, Fat Joe, Triple Seis, Cuban Link, & Armageaddon)",0.6759999999999999,0.934,0.693,0.087,190.038,0.063,Energetic
"Rudeboy Salute (feat. Big Pun, Fat Joe & Buju Banton)",0.716,0.8590000000000001,0.836,0.0654,182.174,0.0706,Happy
Make It Rain,0.767,0.6970000000000001,0.7440000000000001,0.0106,149.28,0.0842,Happy
All The Way Up,0.409,0.807,0.414,0.0428,175.158,0.8220000000000001,Chill
Follow My Lead,0.758,0.611,0.767,0.551,185.944,0.2019999999999999,Happy
So Gone,0.561,0.5479999999999999,0.602,0.161,163.864,0.254,Chill
Switch,0.517,0.885,0.877,0.0069999999999999,205.014,0.557,Energetic
Family Affair - Radio Edit,0.975,0.5579999999999999,0.927,0.154,185.812,0.0623,Party
R. To The A.,0.726,0.706,0.825,0.108,109.786,0.0873,Happy
I Like That,0.385,0.502,0.797,0.0154,106.997,0.1,Chill
Bounce Back,0.81,0.945,0.8390000000000001,0.0721,167.128,0.118,Happy
Down 4 Life,0.545,0.637,0.775,0.238,172.24,0.2739999999999999,Party
Take A Lick,0.616,0.693,0.795,0.0761,194.176,0.356,Party
Get No Better (feat. Mashonda),0.5660000000000001,0.597,0.7170000000000001,0.292,190.036,0.128,Party
Why Don't We Fall in Love,0.649,0.773,0.551,0.0673,180.00599999999997,0.0511,Motivational
Put On,0.272,0.77,0.654,0.00342,137.616,0.0887,Energetic
"You're Gonna Go Far, Kid",0.601,0.917,0.55,0.00428,126.115,0.1969999999999999,Motivational
The Anthem - Instrumental,0.251,0.888,0.522,0.000307,186.024,0.128,Chill
Unerreicht,0.768,0.7509999999999999,0.63,0.265,169.1,0.149,Happy
Lass die Affen aus'm Zoo,0.503,0.8690000000000001,0.5710000000000001,0.0675,169.695,0.0485,Motivational
Don & Fuß,0.8220000000000001,0.753,0.609,0.11,186.61,0.14,Happy
Growing Pains,0.731,0.713,0.718,0.0507,168.96,0.867,Happy
I Got 5 On It,0.595,0.6920000000000001,0.583,0.193,174.141,0.121,Motivational
I'm Still in Love with You (feat. Sasha),0.799,0.596,0.755,0.327,173.972,0.0804,Party
Ain't It Different (feat. AJ Tracey & Stormzy),0.524,0.569,0.767,0.00988,154.10399999999998,0.109,Party
Young Shahrukh,0.685,0.449,0.909,0.0323,190.002,0.087,Chill
Locked Up,0.368,0.568,0.833,0.0264,179.916,0.11,Party
In Da Hoopty,0.51,0.63,0.745,0.0162,193.918,0.484,Party
Stunna,0.6629999999999999,0.366,0.879,0.367,200.028,0.108,Chill
Beat Em Down,0.4529999999999999,0.498,0.737,0.000332,140.013,0.1159999999999999,Party
Life Of A Mack,0.542,0.5529999999999999,0.826,0.432,164.002,0.0771,Party
Hood Gone Love It (feat. Kendrick Lamar),0.67,0.856,0.61,0.0879,183.54,0.289,Energetic
San Andreas Theme Song,0.486,0.836,0.52,0.0164,193.71,0.19,Chill
The Ghetto,0.36,0.354,0.947,0.0455,200.174,0.212,Sad
Eazy-er Said Than Dunn,0.747,0.818,0.866,0.0137,103.332,0.132,Happy
Speak On It,0.471,0.82,0.7290000000000001,0.0665,171.702,0.2739999999999999,Energetic
Liq Hittaz,0.6759999999999999,0.5589999999999999,0.693,0.407,173.56,0.3279999999999999,Chill
Owna Block,0.33,0.743,0.64,0.00488,190.18,0.193,Chill
Fuck Wit Dre (Day),0.784,0.6859999999999999,0.7090000000000001,0.0396,186.016,0.067,Happy
Deep Cover,0.389,0.657,0.8320000000000001,0.052,190.056,0.363,Party
Viva La Raza (Eddie Guerrero),0.5760000000000001,0.8909999999999999,0.426,0.011,179.44299999999998,0.345,Motivational
How It Was (feat. Future),0.2019999999999999,0.642,0.6729999999999999,0.0668,135.129,0.161,Chill
Millions,0.382,0.775,0.6890000000000001,0.0727,119.99,0.091,Energetic
Smokin',0.525,0.7979999999999999,0.1969999999999999,0.000545,175.06799999999998,0.187,Motivational
Hood Took Me Under,0.392,0.485,0.774,0.00557,156.001,0.107,Party
Ali Bomaye,0.242,0.69,0.3829999999999999,0.0259,141.858,0.422,Chill
Late Night Hype,0.727,0.287,0.855,0.0709,187.218,0.0911,Chill
Pitch In OnA Party,0.5670000000000001,0.53,0.927,0.0548,106.363,0.0701,Chill
Put It On Me,0.871,0.5710000000000001,0.93,0.0176,190.054,0.0456,Party
Straight Up Menace,0.524,0.53,0.7559999999999999,0.00138,159.71,0.3229999999999999,Party
What Would U Do?,0.545,0.8320000000000001,0.838,0.0721,106.245,0.0569,Energetic
Afro Puffs,0.525,0.8759999999999999,0.799,0.0424,182.7,0.308,Energetic
My Money,0.911,0.71,0.8370000000000001,0.00426,203.64,0.064,Happy
"The Gangsta, The Killa And The Dope Dealer",0.472,0.6970000000000001,0.804,0.309,185.838,0.884,Party
Hoo-Bangin' (WSCG Style),0.3779999999999999,0.431,0.908,0.0413,184.344,0.209,Party
Good Times,0.6659999999999999,0.7609999999999999,0.6970000000000001,0.157,163.45600000000002,0.789,Energetic
Da Rockwilder,0.3929999999999999,0.659,0.612,0.0137,198.274,0.417,Chill
Last Day (feat. The Lox) - 2014 Remaster,0.355,0.867,0.738,0.0145,187.412,0.111,Energetic
Glamorous,0.565,0.757,0.8109999999999999,0.298,130.996,0.103,Energetic
Hajs / Dough,0.424,0.846,0.565,0.0001199999999999,178.12,0.382,Chill
Mi Casa,0.767,0.741,0.83,0.0393,189.726,0.109,Happy
Tear It Off,0.8190000000000001,0.6759999999999999,0.616,0.00905,202.354,0.181,Happy
"Breaker, Breaker",0.72,0.73,0.925,0.0336,191.992,0.0447,Happy
Da Joint,0.7879999999999999,0.466,0.7340000000000001,0.243,178.636,0.106,Chill
Quiet Storm,0.4029999999999999,0.728,0.79,0.366,193.956,0.1119999999999999,Party
Long Time Coming,0.88,0.82,0.721,0.176,182.09,0.1639999999999999,Happy
Ocean Drive,0.669,0.635,0.779,0.0020399999999999,179.81799999999998,0.1169999999999999,Party
Magic Stick,0.504,0.499,0.8490000000000001,0.1169999999999999,185.96400000000003,0.268,Chill
Real Hip-Hop,0.951,0.76,0.858,0.0217,186.164,0.322,Happy
Just a Friend,0.8370000000000001,0.6629999999999999,0.862,0.12,170.616,0.318,Happy
Check It Out,0.604,0.742,0.8270000000000001,0.0126,193.236,0.285,Party
They Reminisce Over You (T.R.O.Y.),0.6709999999999999,0.6829999999999999,0.7609999999999999,0.141,203.574,0.342,Party
Dear Mama,0.322,0.54,0.773,0.371,168.23,0.131,Party
Lil' Homies,0.804,0.815,0.897,0.159,195.2,0.0637,Happy
Dumpin',0.3979999999999999,0.836,0.536,0.0634,187.328,0.21,Chill
Hollywood Hoes,0.3289999999999999,0.924,0.451,0.0376,189.958,0.5329999999999999,Chill
Still Blazin,0.6729999999999999,0.857,0.627,0.00406,144.22,0.8540000000000001,Energetic
Jus Lyke Compton,0.6579999999999999,0.5660000000000001,0.805,0.055,189.3,0.5820000000000001,Party
Get at Me,0.469,0.574,0.915,0.0019399999999999,109.512,0.114,Chill
Can I Eat It?,0.447,0.4479999999999999,0.872,0.0158,105.066,0.0378,Chill
Trash Bags,0.363,0.523,0.833,0.0137,133.043,0.212,Party
"Gangsta Love (feat. Kurupt, Nate Dogg & RBX)",0.7559999999999999,0.74,0.85,0.193,189.46400000000003,0.361,Happy
Brand New Day,0.38,0.7,0.436,0.00919,193.858,0.318,Chill
Lotgenoot,0.4479999999999999,0.713,0.664,0.00792,162.06799999999998,0.317,Chill
Money Mouf,0.7929999999999999,0.7929999999999999,0.968,0.0013599999999999,105.012,0.0814,Happy
Freek-A-Leek,0.662,0.6970000000000001,0.737,0.0756,104.917,0.359,Romantic
Shake Ya Tailfeather - Radio Edit,0.897,0.733,0.715,0.134,175.33,0.157,Happy
Old Town Road,0.507,0.53,0.907,0.0578,135.998,0.1009999999999999,Party
My Name (feat. Eminem & Nate Dogg),0.5710000000000001,0.7390000000000001,0.841,0.151,171.782,0.0897,Party
Hail Mary,0.364,0.637,0.654,0.158,163.894,0.3379999999999999,Chill
Bitch Please,0.804,0.6970000000000001,0.8690000000000001,0.00838,190.06,0.297,Happy
Bitch Please II,0.779,0.586,0.918,0.0783,191.034,0.145,Party
Forgot About Dre,0.65,0.733,0.926,0.1009999999999999,133.966,0.179,Party
G-Unit,0.634,0.897,0.6809999999999999,0.0675,176.49599999999998,0.0808,Energetic
My Buddy,0.605,0.927,0.6459999999999999,0.0428,196.778,0.306,Energetic
Stunt 101,0.5529999999999999,0.779,0.675,0.161,191.478,0.0656,Energetic
Wanna Get To Know You,0.889,0.826,0.513,0.106,153.82,0.0675,Happy
Beg For Mercy,0.826,0.792,0.503,0.0271,186.126,0.335,Happy
G'D Up,0.415,0.648,0.6809999999999999,0.0372,167.968,0.1989999999999999,Chill
Watch Me,0.331,0.813,0.758,0.126,164.96200000000002,0.155,Energetic
Changes,0.407,0.71,0.486,0.482,125.268,0.123,Chill
Straight Outta Southside,0.497,0.928,0.653,0.00161,184.563,0.2239999999999999,Energetic
Rider Pt. 2,0.754,0.7440000000000001,0.847,0.0975,193.87,0.0554,Happy
Lost One,0.635,0.693,0.807,0.225,168.00400000000002,0.0417,Party
30 Something,0.643,0.682,0.877,0.218,183.06,0.1,Party
Replace Me (feat. Big Sean & Don Toliver),0.6940000000000001,0.782,0.674,0.172,169.854,0.86,Energetic
Street Dreams,0.746,0.611,0.752,0.21,181.986,0.778,Happy
Nas Is Coming,0.601,0.684,0.6629999999999999,0.166,181.894,0.367,Motivational
The Set Up,0.722,0.6609999999999999,0.8270000000000001,0.149,191.988,0.1,Happy
Halftime - Butcher Remix,0.884,0.884,0.6920000000000001,0.0134,183.092,0.157,Happy
It Ain't Hard to Tell - Remix,0.551,0.687,0.78,0.0084599999999999,182.576,0.1119999999999999,Party
Dirty Mack,0.807,0.907,0.863,0.0543,203.724,0.181,Happy
Gangsta Rap Made Me Do It,0.3879999999999999,0.745,0.81,0.00712,174.03799999999998,0.321,Party
Fuck Dying,0.357,0.733,0.737,0.138,185.932,0.319,Party
What You Gonna Do?,0.564,0.7340000000000001,0.733,0.257,165.338,0.0998,Party
Don't Stop What You're Doing (feat. Lil' Kim),0.7,0.8340000000000001,0.8170000000000001,0.0206,198.506,0.301,Happy
Do You Know?,0.556,0.861,0.5579999999999999,0.0977,171.56799999999998,0.0946,Motivational
I'll Be Missing You (feat. Faith Evans & 112),0.37,0.347,0.7090000000000001,0.5479999999999999,109.882,0.121,Sad
Can't Nobody Hold Me Down (feat. Mase),0.679,0.7709999999999999,0.928,0.102,187.974,0.3379999999999999,Energetic
Body Ah,0.818,0.609,0.8420000000000001,0.1119999999999999,190.448,0.0435,Happy
Who Knows What U'll Find,0.96,0.662,0.835,0.242,206.048,0.0596,Happy
Let's Ride,0.725,0.722,0.541,0.0311,140.53799999999998,0.233,Happy
U A Freak,0.8959999999999999,0.727,0.924,0.0346,203.942,0.045,Happy
Pullin' Me Back,0.5870000000000001,0.511,0.7859999999999999,0.0825,160.0,0.12,Party
Put It on You,0.843,0.591,0.882,0.0066099999999999,191.982,0.178,Party
"I Wanna Be Down (feat. Queen Latifah, Yo-Yo & MC Lyte) - Remix",0.675,0.433,0.893,0.33,172.02,0.395,Chill
Put Your Hands Where My Eyes Could See,0.715,0.623,0.906,0.00864,198.996,0.0753,Happy
Can't Let You Go (feat. Mike Shorey & Lil' Mo),0.8109999999999999,0.6,0.6459999999999999,0.231,192.082,0.0794,Happy
I'll Be,0.495,0.614,0.855,0.015,105.986,0.307,Chill
Stand Up,0.8009999999999999,0.84,0.7509999999999999,0.367,198.114,0.0916,Happy
Pain,0.81,0.417,0.908,0.0452,104.504,0.0895,Chill
Let's Do It,0.789,0.933,0.623,0.0277,119.108,0.225,Happy
Who Wanna Rap,0.821,0.884,0.836,0.0937,183.99400000000003,0.104,Happy
N 2 Gether Now,0.762,0.833,0.728,0.122,204.612,0.0918,Happy
Round of Applause (feat. Dynamite MC),0.848,0.852,0.823,0.228,196.218,0.19,Happy
I Said Me,0.26,0.503,0.7090000000000001,0.312,175.34599999999998,0.21,Party
No Ingles,0.141,0.618,0.72,0.1889999999999999,198.107,0.115,Party
Hype,0.439,0.857,0.7170000000000001,0.00591,130.005,0.201,Energetic
Bullet to the Brain,0.733,0.82,0.723,0.426,186.058,0.173,Happy
Dicka Was,0.473,0.659,0.7909999999999999,0.257,187.912,0.1009999999999999,Party
Ride With Me,0.3979999999999999,0.711,0.6890000000000001,0.0311,195.984,0.1159999999999999,Chill
The Obvious Joint,0.7290000000000001,0.795,0.679,0.00813,172.196,0.0531,Happy
Step into a World (Rapture's Delight),0.618,0.8059999999999999,0.8029999999999999,0.00763,189.986,0.1009999999999999,Energetic
Hip 2 Da Game,0.527,0.752,0.769,0.031,180.45,0.0564,Energetic
The Humpty Dance,0.618,0.693,0.813,0.0341,103.508,0.121,Romantic
Brenda's Got A Baby,0.713,0.496,0.67,0.0275,166.75799999999998,0.104,Chill
Only God Can Judge Me (ft. Rappin' 4-Tay),0.8059999999999999,0.787,0.802,0.0012699999999999,180.376,0.0764,Happy
Keep Ya Head Up - (Explicit),0.6940000000000001,0.84,0.426,0.0579999999999999,172.196,0.535,Motivational
Holla At Me,0.547,0.929,0.721,0.0901,204.012,0.305,Energetic
When We Ride On Our Enemies - Briss Remix,0.833,0.637,0.615,0.0748,170.856,0.0779,Happy
Picture Me Rollin',0.449,0.757,0.8320000000000001,0.0289999999999999,191.81,0.4629999999999999,Energetic
All Eyez On Me (ft. Big Syke),0.843,0.723,0.872,0.0293,186.558,0.327,Happy
"Ain't Hard 2 Find (ft. B-Legit, C-BO, E-40, Richie Rich)",0.522,0.87,0.7390000000000001,0.0216,179.94,0.1669999999999999,Energetic
Me Against The World,0.782,0.821,0.7909999999999999,0.0254,183.78,0.228,Happy
Changes,0.331,0.665,0.865,0.0453,111.113,0.2239999999999999,Chill
Death Around The Corner,0.461,0.6829999999999999,0.856,0.00531,185.476,0.175,Party
Savage,0.552,0.486,0.7559999999999999,0.0837,158.908,0.315,Chill
Slam,0.7240000000000001,0.71,0.8759999999999999,0.0654,196.61,0.918,Happy
Piro,0.634,0.885,0.742,0.019,190.01,0.313,Energetic
Throw Ya Gunz,0.711,0.595,0.8240000000000001,0.00212,187.986,0.106,Party
"F**k Out My Face (feat. B-Real, Onyx & Aston Matthews)",0.595,0.7170000000000001,0.7829999999999999,0.103,130.072,0.27,Party
Fuck Everybody,0.321,0.925,0.659,0.0033399999999999,181.67,0.0946,Energetic
Uppercuts,0.6779999999999999,0.812,0.544,0.0185,183.529,0.481,Motivational
Just Dippin',0.8390000000000001,0.6809999999999999,0.877,0.584,189.67,0.119,Happy
Welcome To Los Santos,0.353,0.8270000000000001,0.534,0.0504,177.864,0.0465,Chill
Thicker Than Water,0.416,0.504,0.708,0.462,161.562,0.131,Party
Compton Zoo,0.622,0.946,0.68,0.148,186.166,0.25,Energetic
"New York, New York",0.6940000000000001,0.532,0.8270000000000001,0.0219,174.514,0.127,Party
When It Rains It Pours,0.221,0.74,0.727,0.012,164.062,0.294,Party
"On, Onsite",0.82,0.6970000000000001,0.937,0.0538,197.812,0.268,Happy
We Can Freak It,0.586,0.649,0.775,0.005,198.042,0.346,Party
"Keep on Hustlin' (feat. Young Jeezy, Bun B, Nate Dogg)",0.767,0.804,0.862,0.119,182.68,0.1669999999999999,Happy
So Many Tears,0.583,0.6609999999999999,0.899,0.018,185.47,0.0651,Party
Let's Play House,0.804,0.7020000000000001,0.8220000000000001,0.0919,182.74,0.191,Happy
Livin' Just To Ball,0.551,0.772,0.72,0.00698,199.96400000000003,0.115,Energetic
Dogg Pound Gangstaz,0.773,0.779,0.6920000000000001,0.0366,192.794,0.615,Happy
One More Chance - 2005 Remaster,0.6970000000000001,0.698,0.848,0.107,188.132,0.174,Party
Money On My Mind,0.505,0.604,0.8370000000000001,0.0109,167.428,0.123,Party
Best of Things,0.894,0.59,0.8959999999999999,0.0869,187.894,0.677,Party
Worst Comes To Worst,0.8320000000000001,0.732,0.8009999999999999,0.273,184.088,0.49,Happy
Where'z Da' Party At?,0.8270000000000001,0.669,0.861,0.155,192.95,0.0862,Happy
Seasons (f. Masta Ace) [Deluxe Edition],0.657,0.76,0.653,0.059,180.3,0.327,Energetic
Beautiful Girl,0.544,0.787,0.384,0.142,169.7,0.39,Motivational
U Better Recognize (feat. Dr. Dre),0.237,0.675,0.7929999999999999,0.0329,180.694,0.237,Party
Nullkommaeins,0.797,0.915,0.741,0.0465,185.74400000000003,0.0744,Happy
Bonn 17,0.875,0.941,0.893,0.129,105.009,0.19,Happy
"Taking over (feat. Djak, Big Stalks & Gfunk)",0.759,0.856,0.847,0.201,188.0,0.294,Happy
Why U Bullshittin?,0.7390000000000001,0.6859999999999999,0.838,0.0192,190.03,0.358,Happy
Real Soon,0.87,0.54,0.911,0.0731,194.828,0.0768,Party
Still A G Thang,0.5820000000000001,0.745,0.8759999999999999,0.0886,196.018,0.174,Party
Westside,0.372,0.62,0.685,0.19,165.04,0.158,Chill
No Static,0.415,0.669,0.93,0.348,198.058,0.118,Party
Real Deal,0.55,0.48,0.777,0.123,160.054,0.23,Chill
Dom Perignon,0.79,0.523,0.8059999999999999,0.242,199.99400000000003,0.0415,Party
Masi Masi,0.341,0.789,0.847,0.37,194.058,0.1119999999999999,Energetic
Cave Bitch,0.614,0.857,0.83,0.000387,192.278,0.0644,Energetic
Ghetto,0.5379999999999999,0.7979999999999999,0.621,0.000699,204.722,0.187,Energetic
Blunts,0.436,0.7070000000000001,0.809,0.0348,195.428,0.124,Party
The Legacy,0.833,0.764,0.642,0.0983,192.054,0.206,Happy
On a Sunday,0.586,0.5920000000000001,0.787,0.198,199.942,0.131,Party
LA,0.5539999999999999,0.782,0.633,0.047,166.628,0.172,Energetic
Stoner's Anthem,0.486,0.527,0.685,0.59,185.398,0.301,Chill
Aint Nobody Gafflin Me,0.716,0.726,0.716,0.0672,180.16,0.335,Happy
Back In The Day,0.585,0.701,0.627,0.000364,178.253,0.358,Motivational
When It's All Gone,0.7659999999999999,0.8109999999999999,0.809,0.00469,104.035,0.0946,Happy
The Otha Side,0.82,0.769,0.5760000000000001,0.0363,174.418,0.1159999999999999,Happy
Outlawz,0.625,0.86,0.787,0.206,179.99400000000003,0.0777,Energetic
Saturday,0.6829999999999999,0.575,0.923,0.0447,199.818,0.118,Party
20 Joints,0.7659999999999999,0.731,0.836,0.251,201.722,0.0679,Happy
Faded,0.16,0.75,0.527,0.0514,178.21200000000002,0.17,Chill
The Ringer,0.42,0.551,0.939,0.0311,118.552,0.192,Chill
The MC,0.575,0.949,0.7170000000000001,0.0139,184.186,0.413,Energetic
Fast Lane,0.361,0.868,0.614,0.0484,115.913,0.231,Energetic
Represent,0.94,0.643,0.8640000000000001,0.149,190.386,0.263,Happy
California,0.7559999999999999,0.838,0.863,0.138,195.99400000000003,0.0533,Happy
Hit 'Em up Style (Oops!),0.67,0.722,0.698,0.173,180.232,0.289,Motivational
Dang! (feat. Anderson .Paak),0.556,0.67,0.836,0.00826,107.018,0.0837,Motivational
Trick Me,0.962,0.72,0.97,0.0369,107.17,0.326,Happy
Ride wit U,0.733,0.615,0.7959999999999999,0.0183,203.956,0.0463,Happy
Family Ties,0.131,0.5770000000000001,0.6,0.128,140.944,0.287,Chill
Sidewalks,0.5760000000000001,0.731,0.5379999999999999,0.142,149.787,0.341,Motivational
Future Sound,0.911,0.738,0.787,0.0769,192.43,0.351,Happy
Worst Behavior,0.437,0.778,0.777,0.156,109.925,0.196,Energetic
Too Much,0.142,0.565,0.6679999999999999,0.171,140.489,0.124,Chill
I'm On One,0.414,0.802,0.519,0.0606,150.013,0.606,Chill
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,0.96,0.768,0.845,0.00733,200.0,0.0575,Happy
Breathe (feat. Sean Paul) - Rap Version,0.472,0.6629999999999999,0.8,0.048,183.868,0.252,Party
Gettin' Jiggy Wit It,0.858,0.8740000000000001,0.8809999999999999,0.0175,107.891,0.154,Happy
Church (feat. Teddy Verseti) - Main Version - Explicit,0.963,0.83,0.792,0.0669,160.032,0.32,Happy
Mind Sex,0.728,0.5770000000000001,0.61,0.0221,175.983,0.0837,Chill
Studio,0.588,0.596,0.708,0.0523,133.955,0.0555,Party
No Hands (feat. Roscoe Dash & Wale),0.361,0.595,0.76,0.0054399999999999,131.497,0.241,Party
Bounce It (feat. Wale & Trey Songz),0.477,0.5720000000000001,0.785,0.00811,140.032,0.111,Party
Smoke A Nigga (feat. Wiz Khalifa),0.147,0.636,0.825,0.0574,150.009,0.249,Party
Needed Me,0.296,0.314,0.6709999999999999,0.11,110.898,0.0825,Sad
Ja Må Ja Leva,0.351,0.636,0.705,0.187,151.108,0.0968,Party
It's All On Me,0.198,0.863,0.5870000000000001,0.0448,179.40400000000002,0.13,Chill
The Waters,0.718,0.6779999999999999,0.6709999999999999,0.128,182.912,0.298,Happy
Wishing For A Hero (feat. BJ The Chicago Kid),0.188,0.589,0.562,0.0679,177.80599999999998,0.0684,Chill
Rolling Stone,0.299,0.628,0.665,0.043,196.516,0.4539999999999999,Chill
Little People,0.408,0.7759999999999999,0.6659999999999999,0.0208,193.992,0.185,Energetic
Miss January,0.568,0.78,0.426,0.00989,190.43400000000003,0.1669999999999999,Motivational
Livin' Proof,0.7609999999999999,0.765,0.8079999999999999,0.00916,184.088,0.0515,Happy
It's Me B*#@hes - Main,0.1939999999999999,0.944,0.7509999999999999,0.122,184.068,0.344,Energetic
Day 'N' Nite (Nightmare),0.8029999999999999,0.4429999999999999,0.88,0.462,138.018,0.122,Chill
Forever,0.54,0.906,0.457,0.249,104.02,0.182,Motivational
Down On Me,0.606,0.596,0.691,0.0364,160.092,0.11,Chill
Pass Out,0.524,0.892,0.747,0.0313,182.014,0.135,Energetic
Plain Jane REMIX (feat. Nicki Minaj),0.3829999999999999,0.8390000000000001,0.7909999999999999,0.0588,170.113,0.259,Energetic
"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",0.4479999999999999,0.597,0.737,0.292,184.098,0.13,Party
