song_name,valence,danceability,energy,tempo,liveness,loudness,speechiness,acousticness,mood
Is This Thing On?,0.498,0.421,0.8909999999999999,182.386,0.195,-5.886,0.0574,0.000755,Calm
The D In Detroit,0.366,0.535,0.888,191.55,0.0945,-6.127999999999999,0.0343,0.000136,Angry
Giving Up,0.297,0.61,0.726,120.211,0.115,-6.166,0.0449,0.0301,Angry
Heavy Gloom,0.36,0.521,0.96,203.908,0.242,-2.624,0.085,0.000694,Angry
I Caught Fire,0.466,0.484,0.8809999999999999,199.998,0.291,-5.537000000000001,0.0557,0.00147,Calm
Niki Fm,0.251,0.434,0.556,111.987,0.113,-6.905,0.0344,0.139,Calm
Devil In Jersey City,0.494,0.337,0.976,164.44,0.0984,-3.654,0.141,0.000491,Calm
Cars & Calories,0.765,0.557,0.614,149.887,0.109,-6.545,0.0488,0.102,Happy
My Eyes Burn,0.231,0.396,0.959,179.822,0.104,-3.252,0.2789999999999999,4.7e-05,Angry
Shimmy Shimmy Quarter Turn (Take It Back To Square One) - EP Version,0.273,0.528,0.878,129.97899999999998,0.356,-3.785,0.0851,0.0174,Angry
Holiday From Real,0.411,0.516,0.8859999999999999,104.879,0.387,-3.807,0.0351,0.0145,Calm
Bonus Mosh pt. II,0.465,0.38,0.952,151.122,0.218,-4.49,0.21,0.00179,Calm
The Phrase That Pays,0.623,0.635,0.773,134.003,0.187,-4.923,0.0604,0.0644,Happy
A Walk Through Hell,0.574,0.569,0.469,165.62099999999998,0.171,-7.63,0.255,0.352,Calm
You Know How I Do,0.292,0.242,0.845,166.144,0.0907,-4.758,0.0539,0.00197,Angry
"Surprise, Surprise",0.3379999999999999,0.491,0.958,125.926,0.0769,-4.141,0.0646,0.00041,Angry
I Don't Like Who I Was Then,0.357,0.437,0.958,131.56,0.0834,-3.398,0.0994,0.0004,Angry
Strangers,0.321,0.446,0.873,202.234,0.1369999999999999,-3.922,0.0517,0.000202,Angry
Borderline,0.557,0.568,0.977,136.05100000000002,0.0921,-4.072,0.0436,0.0001699999999999,Calm
Set Phasers To Stun,0.7290000000000001,0.501,0.94,166.982,0.0718,-3.894,0.138,0.00182,Happy
Ruby Soho,0.961,0.505,0.938,161.842,0.177,-5.381,0.0432,0.0201,Happy
Self Esteem,0.706,0.488,0.862,104.56,0.359,-7.595,0.0476,0.0204,Happy
Boxcar,0.867,0.324,0.953,152.166,0.125,-7.938,0.0698,0.00439,Happy
Find Your Way,0.643,0.471,0.918,148.185,0.1669999999999999,-2.8080000000000003,0.092,0.143,Happy
"Down, Set, Go",0.479,0.391,0.94,172.42,0.381,-4.158,0.106,0.00199,Calm
Bada Bing! Wit' a Pipe!,0.7959999999999999,0.428,0.953,181.065,0.241,-4.475,0.109,0.00579,Happy
Become What You Hate,0.581,0.3389999999999999,0.979,192.68,0.0643,-1.899,0.0607,0.00737,Calm
Lying Through Your Teeth,0.519,0.519,0.975,138.11700000000002,0.145,-3.018,0.1,0.00432,Calm
Private Eye,0.713,0.413,0.956,165.87599999999998,0.205,-4.7780000000000005,0.0667,0.000376,Happy
A Box Full of Sharp Objects,0.435,0.509,0.951,120.03,0.305,-3.856,0.0827,5.41e-05,Calm
Fluxy,0.275,0.351,0.907,189.68400000000003,0.105,-4.265,0.068,0.0547,Angry
Freakish,0.527,0.441,0.8340000000000001,158.487,0.165,-6.895,0.0596,0.0535,Calm
Bleed American,0.598,0.406,0.954,159.93,0.348,-3.609,0.106,0.00746,Calm
We've Had Enough,0.696,0.341,0.946,176.771,0.293,-2.879,0.0729,0.0053799999999999,Happy
Bite To Break Skin,0.285,0.564,0.949,112.074,0.175,-5.551,0.126,0.000306,Angry
Local Man Ruins Everything,0.431,0.32,0.972,161.214,0.11,-5.319,0.24,0.000375,Calm
Calling All Cars,0.617,0.373,0.954,168.13,0.105,-3.254,0.0895,3.08e-05,Happy
Your Graduation,0.632,0.395,0.902,184.737,0.327,-5.808,0.176,0.001,Happy
Like I'm Gonna Lose You (feat. John Legend),0.417,0.63,0.53,108.038,0.177,-7.258999999999999,0.0434,0.4,Calm
Sad Song,0.2,0.518,0.5539999999999999,169.97400000000002,0.0696,-5.4670000000000005,0.0259,0.0741,Calm
When We Were Young,0.273,0.381,0.594,143.86,0.0925,-5.97,0.0486,0.348,Calm
The Climb,0.3289999999999999,0.327,0.588,161.07399999999998,0.104,-6.611000000000001,0.0336,0.0834,Calm
Impossible,0.303,0.376,0.696,169.515,0.11,-4.785,0.0949,0.141,Angry
Skyscraper,0.188,0.573,0.581,207.64,0.128,-3.325,0.0276,0.148,Calm
If I Were a Boy,0.427,0.632,0.518,180.014,0.354,-6.126,0.0313,0.107,Calm
I'll Always Remember You,0.233,0.418,0.721,144.063,0.0984,-2.736,0.0383,0.0486,Angry
You & I,0.356,0.574,0.3289999999999999,130.993,0.0986,-6.829,0.0274,0.22,Sad
Please Don't Go,0.235,0.513,0.768,168.528,0.294,-4.868,0.0587,0.0118,Angry
Dusk Till Dawn - Radio Edit,0.0967,0.258,0.437,180.043,0.106,-6.593,0.039,0.1009999999999999,Calm
Perfect,0.168,0.599,0.4479999999999999,190.1,0.106,-6.312,0.0232,0.163,Calm
"Love Me Like You Do - From ""Fifty Shades Of Grey""",0.266,0.258,0.631,189.583,0.127,-6.617000000000001,0.0541,0.281,Angry
Let Me Love You,0.556,0.6559999999999999,0.578,189.028,0.118,-8.97,0.0922,0.235,Calm
They Don't Know About Us,0.336,0.512,0.754,147.89,0.0881,-6.031000000000001,0.0549,0.135,Angry
"Flashlight - From ""Pitch Perfect 2"" Soundtrack",0.417,0.4579999999999999,0.623,147.635,0.11,-7.109,0.0505,0.322,Calm
Marry You,0.481,0.62,0.8320000000000001,144.92600000000002,0.104,-4.848,0.036,0.332,Calm
Halo,0.471,0.422,0.7120000000000001,156.908,0.051,-5.907,0.1,0.273,Calm
Love The Way You Lie (Part II) - Pt. 2,0.402,0.469,0.833,166.52599999999998,0.0559999999999999,-4.487,0.165,0.3,Calm
When You Love Someone,0.3389999999999999,0.68,0.446,125.863,0.0515,-6.039,0.0281,0.256,Calm
Next To You (feat. Justin Bieber),0.349,0.67,0.6759999999999999,114.974,0.11,-4.725,0.037,0.0201,Angry
Secret Love Song (feat. Jason Derulo),0.131,0.534,0.642,185.926,0.29,-3.971,0.0504,0.259,Angry
That Should Be Me,0.289,0.467,0.632,140.055,0.0633,-6.718,0.0331,0.0281,Angry
Space Between,0.206,0.421,0.7609999999999999,155.964,0.273,-4.189,0.0459,0.203,Angry
Just Give Me a Reason (feat. Nate Ruess),0.441,0.778,0.547,190.004,0.132,-7.273,0.0489,0.346,Calm
Story of My Life,0.286,0.6,0.6629999999999999,121.07,0.119,-5.8020000000000005,0.0477,0.225,Angry
Dit Pakt Niemand Ons Meer Af,0.347,0.497,0.445,137.597,0.0897,-9.563,0.033,0.125,Calm
Treur Niet (Ode Aan Het Leven),0.5710000000000001,0.684,0.7170000000000001,195.986,0.127,-8.561,0.0638,0.2019999999999999,Calm
In My Blood,0.429,0.628,0.715,139.991,0.119,-7.097,0.0541,0.0524,Calm
Because of You,0.136,0.583,0.584,140.039,0.123,-5.362,0.0314,0.254,Calm
Tears (feat. Louisa Johnson),0.298,0.605,0.77,130.037,0.159,-3.645,0.0446,0.0431,Angry
All By Myself,0.0773,0.344,0.325,118.556,0.0686,-10.005,0.0287,0.348,Sad
Send My Love (To Your New Lover),0.565,0.688,0.532,164.06799999999998,0.172,-8.361,0.0875,0.0356,Calm
A Thousand Years,0.161,0.421,0.407,139.028,0.11,-7.445,0.0267,0.309,Calm
Rolling in the Deep,0.507,0.73,0.77,104.948,0.0473,-5.114,0.0298,0.138,Calm
You Give Me Something,0.578,0.5589999999999999,0.688,159.506,0.0855,-6.496,0.114,0.216,Calm
Imagination,0.3329999999999999,0.481,0.455,179.468,0.0694,-5.942,0.0286,0.0743,Calm
Life Of The Party,0.161,0.667,0.614,113.979,0.111,-4.995,0.0314,0.0663,Angry
This Is Me,0.1,0.284,0.7040000000000001,191.702,0.0424,-7.276,0.186,0.00583,Angry
Fight Song,0.33,0.564,0.7140000000000001,175.924,0.155,-4.987,0.129,0.0549,Angry
Never Forget You,0.276,0.583,0.732,145.99200000000002,0.2689999999999999,-5.728,0.0457,0.00312,Angry
Get It Right (Glee Cast Version),0.1669999999999999,0.357,0.544,167.84400000000002,0.0651,-5.675,0.0357,0.336,Calm
Kon ik maar even bij je zijn,0.143,0.433,0.435,135.97899999999998,0.2189999999999999,-5.634,0.0251,0.369,Calm
World Gone Mad,0.362,0.505,0.68,139.843,0.175,-3.423,0.0336,0.283,Angry
Ondanks Alles,0.113,0.342,0.444,187.064,0.128,-7.457000000000001,0.027,0.266,Calm
Lights Down Low,0.594,0.623,0.493,162.03799999999998,0.104,-7.727,0.0338,0.0632,Calm
I Was Made For Loving You,0.216,0.374,0.344,106.415,0.0966,-11.94,0.0304,0.355,Sad
Pak Maar M'n Hand,0.3829999999999999,0.32,0.574,166.49599999999998,0.111,-5.415,0.0312,0.38,Calm
Mercy,0.356,0.555,0.662,148.128,0.111,-4.952,0.0827,0.125,Angry
Naked,0.238,0.529,0.607,203.932,0.0631,-6.781000000000001,0.0574,0.104,Angry
End Of The Road,0.529,0.64,0.427,149.703,0.0579,-9.29,0.0241,0.0664,Calm
Wat Is Dan Liefde,0.157,0.437,0.575,187.892,0.0923,-4.056,0.0287,0.373,Calm
Mooi,0.307,0.492,0.434,150.049,0.12,-7.741,0.0281,0.103,Calm
Twijfels,0.0854,0.643,0.428,160.154,0.11,-12.761,0.0867,0.374,Calm
Komt Wel Goed Schatje,0.6829999999999999,0.696,0.492,170.25400000000002,0.133,-6.59,0.0966,0.352,Calm
Zij Gelooft In Mij,0.155,0.4589999999999999,0.442,159.942,0.251,-9.145,0.0258,0.273,Calm
Door 'T Lint,0.639,0.8079999999999999,0.471,154.9,0.0828,-6.803999999999999,0.2689999999999999,0.0596,Calm
I Won't Give Up,0.1669999999999999,0.493,0.268,134.89600000000002,0.0974,-12.169,0.0331,0.183,Sad
Need You Now,0.316,0.581,0.7170000000000001,107.884,0.243,-4.433,0.0318,0.0298,Angry
Teenager in Love,0.578,0.6729999999999999,0.579,109.976,0.0705,-5.398,0.0278,0.301,Calm
Take A Bow,0.5720000000000001,0.6970000000000001,0.467,164.162,0.0941,-7.536,0.0715,0.248,Calm
Wherever I Go,0.372,0.5379999999999999,0.621,158.048,0.0976,-3.358,0.027,0.0383,Angry
Gotta Go My Own Way,0.264,0.432,0.69,177.59400000000002,0.184,-4.772,0.0292,0.0927,Angry
Unsteady,0.1989999999999999,0.389,0.665,117.055,0.1159999999999999,-6.169,0.0644,0.178,Angry
Let You Down,0.4639999999999999,0.662,0.7140000000000001,147.997,0.179,-5.68,0.121,0.312,Calm
Apologize,0.502,0.593,0.74,118.008,0.102,-6.12,0.0339,0.363,Calm
Take Your Time,0.483,0.5579999999999999,0.7190000000000001,158.031,0.212,-5.603,0.0419,0.1009999999999999,Calm
Shallow,0.3229999999999999,0.5720000000000001,0.385,191.598,0.231,-6.362,0.0308,0.371,Sad
Harder Dan Ik Hebben Kan,0.352,0.469,0.444,179.967,0.178,-7.989,0.027,0.0857,Calm
Achtbaan,0.392,0.6859999999999999,0.478,191.984,0.142,-8.302,0.0406,0.397,Calm
Take Me Home,0.238,0.5579999999999999,0.451,150.00799999999998,0.1009999999999999,-6.162999999999999,0.0388,0.292,Calm
Great One,0.432,0.5710000000000001,0.517,164.13,0.255,-5.502999999999999,0.0508,0.433,Calm
Lost Without You,0.236,0.743,0.239,187.762,0.159,-7.632000000000001,0.0384,0.369,Sad
It's You,0.397,0.732,0.4629999999999999,191.942,0.1939999999999999,-6.972,0.0287,0.374,Calm
F U Till I F U (feat. Cass),0.157,0.574,0.624,160.042,0.108,-5.547999999999999,0.0478,0.205,Angry
We Got Us,0.7809999999999999,0.607,0.3329999999999999,165.917,0.1119999999999999,-10.293,0.0324,0.299,Calm
"Listen (From the Motion Picture ""Dreamgirls"")",0.178,0.48,0.588,122.214,0.166,-5.222,0.0426,0.251,Calm
One In a Million,0.3989999999999999,0.4579999999999999,0.857,177.80599999999998,0.336,-4.268,0.0428,0.0729,Angry
The Mess I Made,0.17,0.423,0.5720000000000001,165.394,0.231,-5.109,0.0347,0.0158,Calm
Breathe Me,0.212,0.552,0.643,120.012,0.105,-7.36,0.0327,0.0364,Angry
Silence,0.286,0.52,0.7609999999999999,141.971,0.17,-3.093,0.0853,0.256,Angry
Truthfully,0.5479999999999999,0.723,0.643,204.03,0.332,-6.861000000000001,0.0351,0.32,Calm
"All I Want - From ""High School Musical: The Musical: The Series""",0.129,0.376,0.43,155.19799999999998,0.0912,-6.585,0.0328,0.0902,Calm
Man In The Mirror,0.2019999999999999,0.716,0.488,188.146,0.106,-8.154,0.0551,0.418,Calm
I Still Cry,0.155,0.514,0.348,195.726,0.125,-8.886000000000001,0.0276,0.315,Sad
Jou Naast Mij,0.352,0.6659999999999999,0.5329999999999999,124.984,0.166,-7.066,0.0389,0.3279999999999999,Calm
Can I Be Him,0.479,0.696,0.5429999999999999,107.969,0.0939,-6.164,0.0489,0.308,Calm
She,0.276,0.3329999999999999,0.28,130.876,0.13,-12.87,0.032,0.427,Sad
Hold Me While You Wait,0.162,0.688,0.53,106.958,0.0995,-5.507000000000001,0.0333,0.4429999999999999,Calm
Falling Down,0.411,0.379,0.544,129.941,0.0953,-7.428,0.0364,0.422,Calm
Broken,0.1009999999999999,0.435,0.636,141.87,0.1119999999999999,-6.851,0.0609,0.451,Angry
When I Look At You,0.1939999999999999,0.4589999999999999,0.545,137.941,0.105,-4.874,0.0282,0.142,Calm
Take on the World,0.122,0.557,0.532,207.984,0.0999,-6.4670000000000005,0.0307,0.16,Calm
arms,0.252,0.4629999999999999,0.755,145.319,0.103,-7.244,0.0634,0.11,Angry
Sign of the Times,0.222,0.516,0.595,119.972,0.109,-4.63,0.0313,0.0275,Calm
Leave a Light On,0.267,0.586,0.624,137.952,0.133,-5.946000000000001,0.113,0.0153,Angry
Walk with Me,0.206,0.695,0.437,130.003,0.184,-8.493,0.0286,0.286,Calm
Waves,0.351,0.517,0.762,156.928,0.0897,-5.806,0.0454,0.161,Angry
Centuries,0.416,0.3389999999999999,0.861,176.047,0.111,-3.141,0.0841,0.00439,Calm
Over My Head (The Fray cover),0.494,0.547,0.924,130.017,0.0988,-5.197,0.0587,0.000236,Calm
Calling All Cars,0.4529999999999999,0.38,0.971,168.18200000000002,0.128,-3.157,0.106,2.82e-05,Calm
Car Underwater,0.4679999999999999,0.442,0.7659999999999999,147.126,0.132,-5.027,0.0707,0.0139999999999999,Calm
High Hopes,0.7020000000000001,0.519,0.908,164.06099999999998,0.0673,-2.733,0.0669,0.22,Happy
In The End,0.389,0.432,0.922,140.012,0.0929,-4.295,0.0803,0.000208,Angry
King for a Day (feat. Kellin Quinn),0.455,0.416,0.963,112.41,0.2739999999999999,-2.285,0.104,3.84e-05,Calm
You Found Me,0.4,0.3379999999999999,0.8029999999999999,151.994,0.136,-5.412000000000001,0.0413,0.0187,Angry
Hero,0.782,0.5329999999999999,0.967,142.018,0.336,-2.543,0.0995,0.0079099999999999,Happy
I'm Not A Vampire,0.322,0.235,0.965,185.278,0.0448,-2.882,0.28,0.00887,Angry
Rolling In the Deep,0.4589999999999999,0.54,0.792,110.022,0.103,-4.375,0.0531,0.00276,Calm
You Belong With Me,0.441,0.47,0.969,134.97899999999998,0.104,-2.725,0.111,5.84e-05,Calm
Till the World Ends,0.353,0.518,0.893,131.971,0.151,-4.673,0.0652,0.00031,Angry
Runaway,0.321,0.455,0.867,174.044,0.0682,-4.553,0.0405,0.00149,Angry
Somebody That I Used To Know - feat. Vic Fuentes,0.425,0.452,0.937,136.036,0.168,-4.598,0.0986,0.004,Calm
Payphone,0.218,0.521,0.992,124.987,0.113,-3.844,0.0961,0.00118,Angry
Face Down,0.465,0.545,0.932,185.912,0.127,-2.189,0.0399,0.000665,Calm
False Pretense,0.7829999999999999,0.509,0.93,154.95,0.152,-2.689,0.0474,0.00137,Happy
The Reason,0.0681,0.472,0.6709999999999999,165.90400000000002,0.159,-4.649,0.0289999999999999,0.0129,Angry
Heroes,0.687,0.379,0.903,168.975,0.0933,-4.812,0.0351,7.509999999999998e-05,Happy
Monsoon,0.1669999999999999,0.578,0.74,111.973,0.187,-5.324,0.0294,0.0183,Angry
Afterlife,0.391,0.492,0.95,110.027,0.22,-4.195,0.076,0.000444,Angry
Psychosocial,0.352,0.5760000000000001,0.989,135.093,0.0243,-1.909,0.1119999999999999,0.00252,Angry
Scars,0.4529999999999999,0.428,0.92,179.79,0.177,-3.852,0.054,0.0856,Calm
Gorgeous Nightmare,0.6809999999999999,0.594,0.865,135.034,0.233,-3.838,0.032,0.00402,Happy
Your Betrayal,0.373,0.569,0.883,134.003,0.0883,-4.41,0.0747,8.070000000000001e-05,Angry
Raised By Wolves,0.527,0.368,0.871,169.17,0.0599,-3.395,0.106,0.0346,Calm
Fallen Angels,0.5710000000000001,0.384,0.969,173.924,0.341,-3.418,0.0602,2.51e-05,Calm
Paperthin Hymn,0.536,0.298,0.597,180.43400000000003,0.0819,-12.107,0.0343,0.0011099999999999,Calm
Bleeding Out,0.336,0.318,0.7490000000000001,117.905,0.103,-4.045,0.0702,0.0151,Angry
The Antidote,0.158,0.5,0.936,202.974,0.13,-4.521,0.0744,0.00747,Angry
The Suffering,0.879,0.55,0.917,156.958,0.221,-5.075,0.096,0.0114,Happy
You Are So Beautiful,0.617,0.447,0.8909999999999999,189.76,0.337,-5.207999999999999,0.0629,0.00937,Happy
Breath,0.3229999999999999,0.344,0.865,182.868,0.0951,-4.118,0.0463,0.000101,Angry
All To Myself,0.6679999999999999,0.655,0.8240000000000001,126.008,0.161,-3.552,0.0364,0.000802,Happy
Far From Here,0.408,0.385,0.959,159.915,0.0957,-5.114,0.102,0.000254,Calm
Love Bites (So Do I),0.374,0.542,0.963,124.992,0.253,-1.994,0.141,0.0012699999999999,Angry
American Beauty/American Psycho,0.609,0.492,0.944,151.186,0.1669999999999999,-2.356,0.183,0.00989,Happy
Inside of You,0.6809999999999999,0.551,0.919,132.945,0.127,-3.359,0.0526,0.0182,Happy
Ready to Go (Get Me Out of My Mind),0.32,0.57,0.922,135.01,0.363,-5.433,0.0424,0.000463,Angry
Ever After,0.201,0.301,0.688,130.105,0.0782,-5.899,0.0425,0.33,Angry
Going Under,0.483,0.368,0.8590000000000001,175.088,0.1639999999999999,-4.882,0.0531,0.00925,Calm
Here Without You,0.246,0.544,0.55,144.028,0.243,-6.756,0.0248,0.0541,Calm
Burn It to the Ground,0.6,0.617,0.922,132.059,0.363,-3.474,0.0744,0.000247,Happy
If Today Was Your Last Day,0.568,0.485,0.911,179.912,0.092,-5.749,0.0355,8.669999999999999e-05,Calm
Reach,0.367,0.2319999999999999,0.955,168.89,0.226,-3.934,0.24,0.000171,Angry
I Will Show You,0.426,0.471,0.95,129.989,0.341,-2.925,0.261,0.00133,Calm
I Am Bulletproof,0.1939999999999999,0.474,0.954,120.077,0.128,-4.923,0.0953,2.9e-05,Angry
Get Well,0.746,0.508,0.7709999999999999,166.009,0.24,-4.855,0.0768,0.00435,Happy
Time-Bomb,0.617,0.521,0.911,139.069,0.326,-3.923,0.0578,0.00381,Happy
Under Pressure,0.29,0.528,0.897,125.009,0.19,-5.943,0.0589,0.00134,Angry
Make A Move,0.7140000000000001,0.513,0.83,165.96400000000003,0.0512,-4.71,0.0718,0.00181,Happy
Speak of the Devil,0.51,0.499,0.966,192.986,0.0715,-3.654,0.0751,0.00113,Calm
Just One Yesterday,0.5870000000000001,0.508,0.907,104.997,0.221,-3.443,0.0565,0.0423,Calm
Kick Me,0.188,0.486,0.948,110.033,0.258,-4.61,0.208,0.0397,Angry
"If You Think This Song Is About You, It Probably Is",0.351,0.597,0.97,121.968,0.354,-6.303,0.161,0.00279,Angry
Bury Your Head,0.359,0.319,0.926,166.051,0.3379999999999999,-3.865,0.0487,0.000121,Angry
Remember To Feel Real,0.496,0.335,0.893,164.082,0.241,-5.395,0.0814,5.93e-05,Calm
Airplanes (B.o.B. cover),0.74,0.733,0.8059999999999999,110.104,0.13,-6.994,0.0437,0.187,Happy
Stay This Way,0.131,0.446,0.985,155.05100000000002,0.126,-3.884,0.414,0.00387,Angry
Jamie All Over,0.407,0.456,0.871,149.001,0.0617,-3.503,0.0464,0.00013,Calm
The Worst of Them,0.5579999999999999,0.484,0.976,176.044,0.103,-3.509,0.139,0.00434,Calm
Wretched And Divine,0.0792,0.416,0.973,187.96,0.0931,-4.839,0.0912,1.06e-05,Angry
This Is Who We Are,0.497,0.3,0.938,169.929,0.297,-2.59,0.0678,0.00796,Calm
It's So Simple,0.504,0.312,0.943,199.981,0.237,-3.3680000000000003,0.0554,4.75e-05,Calm
I Get Off,0.647,0.456,0.8909999999999999,170.019,0.0727,-4.062,0.125,0.00682,Happy
Yellow Flicker Beat - From The Hunger Games: Mockingjay Part 1,0.0519,0.586,0.626,189.93,0.113,-8.448,0.0356,0.0874,Angry
"If I Told You This Was Killing Me, Would You Stop?",0.0799,0.422,0.6779999999999999,150.238,0.0687,-7.355,0.0421,0.0019399999999999,Angry
Mz. Hyde,0.502,0.5579999999999999,0.929,137.868,0.389,-3.618,0.0638,0.00094,Calm
End of the World,0.342,0.3929999999999999,0.918,161.017,0.114,-4.968999999999999,0.0567,0.000265,Angry
Godspeed,0.365,0.397,0.959,176.081,0.106,-5.134,0.0749,5.81e-05,Angry
Black Parade,0.59,0.667,0.715,134.065,0.0786,-4.781000000000001,0.0421,0.226,Calm
I Miss the Misery,0.476,0.469,0.969,164.042,0.346,-2.219,0.0589,0.009,Calm
Bad Girlfriend,0.6759999999999999,0.504,0.957,135.013,0.187,-2.657,0.0529,0.00298,Happy
the king of wishful thinking,0.649,0.562,0.94,116.952,0.13,-2.84,0.0585,0.00237,Happy
love fool,0.922,0.628,0.917,124.996,0.146,-2.886,0.0445,0.0112,Happy
Iris,0.562,0.33,0.893,172.91299999999998,0.161,-3.78,0.0517,0.000323,Calm
hungry eyes,0.5760000000000001,0.578,0.946,133.491,0.221,-3.988,0.0536,0.00427,Calm
Make Me Wanna Die,0.27,0.492,0.907,194.1,0.172,-3.734,0.0625,0.0023,Angry
House on a Hill,0.115,0.449,0.629,128.003,0.108,-5.6370000000000005,0.0361,0.00213,Angry
Still Swingin',0.68,0.5770000000000001,0.888,139.028,0.135,-6.323,0.061,0.000105,Happy
Wefightfail (feat. Kellin Quinn),0.447,0.311,0.857,154.955,0.33,-4.248,0.0548,0.00168,Calm
House of The Rising Sun,0.264,0.47,0.964,153.938,0.107,-2.839,0.09,0.00171,Angry
Blank Space - Rock,0.461,0.529,0.8759999999999999,192.052,0.107,-4.382,0.0439,0.0038299999999999,Calm
Pour Some Sugar On Me (Def Leppard Cover),0.517,0.412,0.858,175.047,0.244,-5.587999999999999,0.162,0.002,Calm
Something's Gotta Give,0.653,0.501,0.913,165.96099999999998,0.0885,-3.278,0.0463,0.00945,Happy
My Friends Over You,0.465,0.401,0.979,177.81,0.0948,-4.013999999999999,0.1159999999999999,0.000293,Calm
Last Year's Nest,0.379,0.573,0.882,114.662,0.108,-4.589,0.0352,2.99e-05,Angry
Right Girl,0.703,0.524,0.921,177.958,0.132,-2.417,0.0377,0.0282,Happy
Can't Keep My Hands Off You - feat. Rivers Cuomo,0.652,0.5820000000000001,0.954,114.981,0.266,-3.075,0.0652,0.00316,Happy
Paint It Black,0.313,0.475,0.946,155.005,0.271,-4.832,0.146,0.00153,Angry
Irresistible,0.4479999999999999,0.488,0.935,164.97099999999998,0.256,-3.08,0.1159999999999999,0.0818,Calm
Miss Missing You,0.271,0.556,0.851,114.948,0.211,-2.9810000000000003,0.0443,4.46e-05,Angry
Alive,0.3879999999999999,0.524,0.976,122.011,0.102,-3.751,0.0459,0.00357,Angry
My Derailment,0.583,0.435,0.95,159.963,0.321,-4.747,0.0942,0.000103,Calm
Miracle,0.573,0.5529999999999999,0.958,109.992,0.086,-3.088,0.0387,0.000122,Calm
The Crow & the Butterfly,0.238,0.319,0.7809999999999999,149.002,0.0944,-3.4960000000000004,0.0329,0.0013,Angry
Fallen (feat. Hayley Williams),0.3429999999999999,0.465,0.949,126.029,0.115,-4.488,0.11,0.0381,Angry
Be Yourself,0.351,0.422,0.83,116.677,0.181,-4.037,0.0549,0.146,Angry
Dreaming of You,0.971,0.441,0.684,199.001,0.108,-7.495,0.031,0.374,Happy
We Close Our Eyes,0.7120000000000001,0.597,0.926,125.013,0.146,-5.932,0.0465,0.0001199999999999,Happy
TKO,0.634,0.544,0.855,107.944,0.105,-5.875,0.0401,0.0001149999999999,Happy
Coming for You,0.5579999999999999,0.512,0.921,139.481,0.0588,-3.463,0.0828,0.000225,Calm
Don't Mess With Ouija Boards,0.211,0.363,0.943,196.926,0.108,-3.398,0.107,0.0033299999999999,Angry
Invincible,0.489,0.405,0.962,170.023,0.108,-4.894,0.0842,0.000213,Calm
You're Going Down,0.39,0.49,0.833,179.96200000000002,0.15,-5.899,0.0487,0.0116,Angry
The Pride,0.354,0.492,0.987,207.96,0.231,-3.398,0.122,8.96e-06,Angry
Save Me,0.723,0.479,0.975,181.812,0.3389999999999999,-3.741,0.1009999999999999,0.000216,Happy
I Don't Apologize (1000 Pictures),0.6,0.476,0.947,168.03,0.129,-3.004,0.0614,0.00407,Happy
Blow,0.342,0.52,0.98,154.941,0.225,-3.656,0.123,0.00328,Angry
The Kids Aren't Alright,0.807,0.52,0.945,199.206,0.0495,-4.197,0.0335,0.00599,Happy
Bully,0.48,0.519,0.969,154.02200000000002,0.111,-2.34,0.0662,9.03e-05,Calm
Wth>You (Chairman Hahn Reanimation) [feat. Aceyalone],0.4679999999999999,0.5770000000000001,0.982,196.334,0.177,-3.443,0.076,0.0059,Calm
Going Under,0.482,0.373,0.86,175.10299999999998,0.228,-4.869,0.0533,0.00904,Calm
